Transaction_ID,User_ID,Age,Gender,Monthly_Allowance,Parent_Budget_Level,Financial_Profile,Transaction_Date,Day_of_Week,Month,Time_of_Day,Merchant_Category,Amount,Payment_Method,Is_Weekend,Previous_Savings,Current_Savings,Saving_Rate,Spending_Ratio,Avg_Last_7_Transactions,Avg_Last_30_Days,Spending_Trend,Consecutive_Spending_Days,Cafe_Spending_Ratio,Education_Spending_Ratio,Entertainment_Ratio,Weekend_Spending_Ratio,Transaction_Frequency,Device_Changed,Location_Changed,High_Amount_Flag,Night_Transaction,Rapid_Transactions,Fraud_Risk_Score,AI_Label,AI_Reason,Recommended_Action
TX01565,U151,12,Female,1142,Low,Spender,2026-02-09,Monday,February,Evening,Savings_Deposit,120.69,Card,0,241.35,362.04,0.32,0.11,99.65,104.19,0.0,4,0.3,0.0,0.5,0.38,10,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01566,U130,18,Male,843,Low,Saver,2026-06-24,Wednesday,June,Night,Education,60.4,Cash,0,538.41,542.01,0.64,0.07,69.54,65.67,0.0,1,0.0,0.44,0.44,0.35,9,0,0,0,1,0,7,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01567,U044,14,Female,666,Low,Saver,2026-03-04,Wednesday,March,Afternoon,Education,54.11,Apple_Pay,0,1205.35,1207.68,1.81,0.08,58.95,101.86,0.0,2,0.0,0.18,0.18,0.26,11,0,0,0,0,1,19,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01568,U153,14,Male,660,High,Saver,2026-05-18,Monday,May,Night,Education,104.37,Cash,0,569.78,568.03,0.86,0.16,102.62,102.62,0.0,1,0.14,0.43,0.14,0.06,7,0,0,0,1,0,13,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01569,U081,18,Female,949,Medium,Spender,2026-06-03,Wednesday,June,Afternoon,Savings_Deposit,161.9,Card,0,0,161.9,0.17,0.17,123.74,189.9,0.0,1,0.27,0.0,0.36,0.19,11,0,0,0,0,0,1,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01570,U077,18,Male,423,Low,Saver,2026-04-28,Tuesday,April,Afternoon,Entertainment,82.8,Card,0,817.77,815.37,1.93,0.2,65.78,65.78,0.0,1,0.0,0.17,0.33,0.25,6,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01571,U055,15,Female,865,Low,Balanced,2026-04-25,Saturday,April,Afternoon,Unknown_Online,151.36,Cash,1,381.7,363.33,0.42,0.17,70.56,70.56,0.0,1,0.0,0.0,0.0,0.48,6,0,0,0,0,0,19,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01572,U090,15,Female,991,Medium,Spender,2026-02-02,Monday,February,Night,Shopping,139.67,Bank_Transfer,0,65.62,34.16,0.03,0.14,152.75,152.75,0.0,2,0.0,0.2,0.6,0.0,5,0,0,0,1,0,8,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01573,U174,12,Male,801,Low,Balanced,2026-02-06,Friday,February,Evening,Savings_Deposit,118.31,Cash,1,733.21,851.52,1.06,0.15,61.72,124.09,0.0,2,0.4,0.1,0.1,0.14,10,0,1,0,0,0,12,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01574,U175,17,Male,749,High,Saver,2026-03-10,Tuesday,March,Afternoon,Education,40.33,Card,0,442.8,447.07,0.6,0.05,45.13,50.84,0.0,2,0.3,0.3,0.0,0.29,10,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01575,U001,12,Male,678,High,Balanced,2026-03-11,Wednesday,March,Afternoon,Shopping,146.3,Bank_Transfer,0,690.17,671.61,0.99,0.22,114.22,103.82,0.0,1,0.09,0.18,0.18,0.08,11,0,0,0,0,0,7,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01576,U070,17,Female,1108,Low,Balanced,2026-04-29,Wednesday,April,Evening,Education,49.5,Card,0,551.29,549.4,0.5,0.04,82.17,82.17,0.0,3,0.14,0.43,0.29,0.5,7,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01577,U040,17,Male,1153,Medium,Balanced,2026-03-07,Saturday,March,Evening,Shopping,155.12,Apple_Pay,1,626.79,609.29,0.53,0.13,102.48,88.24,0.0,2,0.25,0.08,0.17,0.44,12,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01578,U059,15,Female,766,High,Saver,2026-05-07,Thursday,May,Morning,Transportation,23.31,Apple_Pay,0,621.41,627.21,0.82,0.03,80.12,83.73,0.0,1,0.0,0.3,0.1,0.37,10,0,0,0,0,0,3,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01579,U055,15,Female,865,Low,Balanced,2026-04-01,Wednesday,April,Morning,Savings_Deposit,68.2,Bank_Transfer,0,363.33,431.53,0.5,0.08,84.03,84.03,0.0,2,0.0,0.0,0.0,0.48,7,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01580,U045,18,Male,1585,Low,Spender,2026-03-27,Friday,March,Evening,Shopping,206.67,Apple_Pay,1,140.37,94.07,0.06,0.13,73.66,73.66,0.0,1,0.5,0.12,0.0,0.29,8,0,0,0,0,0,6,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01581,U085,13,Male,934,High,Balanced,2026-05-03,Sunday,May,Evening,Shopping,391.28,Card,0,655.17,601.15,0.64,0.42,90.77,87.84,0.0,1,0.0,0.22,0.11,0.11,9,0,1,1,0,1,57,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01582,U034,16,Female,383,High,Saver,2026-04-06,Monday,April,Morning,Transportation,13.48,Cash,0,803.48,806.23,2.11,0.04,90.03,86.18,0.0,1,0.11,0.22,0.11,0.33,9,0,0,0,0,0,2,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01583,U092,17,Female,602,High,Balanced,2026-06-19,Friday,June,Night,Entertainment,153.15,Card,1,333.58,313.62,0.52,0.25,118.06,118.06,0.0,1,0.14,0.14,0.14,0.37,7,0,0,0,1,0,16,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01584,U062,16,Male,1077,High,Balanced,2026-01-04,Sunday,January,Morning,Family_Budget,109.17,Apple_Pay,0,671.64,660.65,0.61,0.1,80.74,78.17,0.0,3,0.33,0.33,0.0,0.09,9,0,0,0,0,0,3,Needs_Attention,Borderline pattern that may require light monitoring.,Show a soft reminder without blocking the transaction.
TX01585,U180,17,Female,733,Low,Saver,2026-06-17,Wednesday,June,Afternoon,Education,27.39,Card,0,1001.76,1006.89,1.37,0.04,95.62,94.47,0.0,1,0.08,0.23,0.15,0.18,13,0,1,0,0,0,15,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01586,U129,12,Male,1002,Medium,Spender,2026-05-29,Friday,May,Afternoon,Cafe_Restaurant,88.26,Cash,1,0,0,0.0,0.09,183.05,147.78,0.0,1,0.38,0.15,0.31,0.23,13,0,1,0,0,0,11,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01587,U171,14,Male,810,Low,Balanced,2026-05-28,Thursday,May,Afternoon,Entertainment,80.3,Card,0,504.84,496.84,0.61,0.1,112.64,99.63,0.0,1,0.0,0.33,0.33,0.45,9,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01588,U118,14,Male,782,Medium,Spender,2026-01-02,Friday,January,Night,Shopping,557.17,Cash,1,188.02,55.93,0.07,0.71,86.64,86.64,0.0,5,0.43,0.29,0.14,0.64,7,1,1,1,1,1,100,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX01589,U011,13,Male,517,Medium,Saver,2026-01-15,Thursday,January,Afternoon,Entertainment,43.24,Card,0,1210.91,1212.62,2.35,0.08,69.24,82.19,0.0,2,0.0,0.27,0.18,0.16,11,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01590,U130,18,Male,843,Low,Saver,2026-02-14,Saturday,February,Afternoon,Entertainment,59.01,Cash,1,542.01,545.72,0.65,0.07,73.45,65.08,0.0,2,0.0,0.4,0.5,0.41,10,0,0,0,0,0,7,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01591,U045,18,Male,1585,Low,Spender,2026-01-30,Friday,January,Morning,Family_Budget,183.18,Apple_Pay,1,94.07,53.41,0.03,0.12,98.09,90.28,0.0,2,0.44,0.11,0.0,0.43,9,0,0,0,0,0,0,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01592,U128,16,Male,1093,High,Balanced,2026-03-12,Thursday,March,Night,Education,56.73,Bank_Transfer,0,116.74,113.7,0.1,0.05,108.53,108.53,0.0,2,0.0,0.4,0.6,0.55,5,0,0,0,1,0,12,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01593,U155,15,Female,573,Medium,Saver,2026-01-09,Friday,January,Afternoon,Savings_Deposit,104.95,Apple_Pay,1,922.87,1027.82,1.79,0.18,155.93,135.69,0.0,3,0.0,0.1,0.4,0.08,10,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01594,U033,13,Female,369,Low,Saver,2026-03-29,Sunday,March,Evening,Unknown_Online,243.74,Card,0,831.55,815.74,2.21,0.66,70.0,66.58,0.0,1,0.11,0.33,0.0,0.19,9,1,0,1,0,1,100,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX01595,U161,12,Female,1063,Low,Balanced,2026-03-10,Tuesday,March,Morning,Gaming,86.27,Apple_Pay,0,255.55,247.92,0.23,0.08,227.04,227.04,0.0,2,0.14,0.14,0.29,0.56,7,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01596,U108,15,Female,1323,Low,Spender,2026-01-03,Saturday,January,Morning,Shopping,174.57,Card,1,0,0,0.0,0.13,210.11,186.1,0.0,3,0.3,0.0,0.4,0.19,10,0,0,0,0,0,2,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01597,U018,15,Female,821,Medium,Balanced,2026-04-30,Thursday,April,Morning,Gaming,77.58,Cash,0,0,0,0.0,0.09,180.29,215.59,0.0,2,0.2,0.1,0.3,0.5,10,0,0,0,0,1,16,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01598,U104,13,Male,721,Medium,Saver,2026-06-10,Wednesday,June,Night,Gaming,49.23,Cash,0,1188.98,1192.26,1.65,0.07,150.83,150.83,0.0,2,0.0,0.0,0.14,0.75,7,0,0,0,1,0,13,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01599,U121,14,Female,347,Low,Saver,2026-01-09,Friday,January,Evening,Education,55.21,Card,1,767.52,766.57,2.21,0.16,65.12,64.13,0.0,1,0.08,0.33,0.17,0.35,12,0,0,0,0,0,4,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01600,U082,12,Male,636,Low,Balanced,2026-02-26,Thursday,February,Afternoon,Family_Budget,113.89,Cash,0,813.86,799.96,1.26,0.18,115.42,115.42,0.0,2,0.14,0.0,0.29,0.4,7,0,0,0,0,0,2,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01601,U124,18,Male,594,Low,Saver,2026-03-31,Tuesday,March,Night,Education,58.22,Bank_Transfer,0,341.8,343.08,0.58,0.1,89.29,89.29,0.0,1,0.0,0.4,0.2,0.65,5,0,0,0,1,0,12,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01602,U100,16,Male,1312,Low,Spender,2026-01-18,Sunday,January,Afternoon,Education,110.37,Apple_Pay,0,668.08,644.32,0.49,0.08,196.69,172.81,0.0,3,0.2,0.2,0.2,0.47,10,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01603,U040,17,Male,1153,Medium,Balanced,2026-06-28,Sunday,June,Evening,Shopping,845.87,Cash,0,609.29,488.18,0.42,0.73,118.04,93.81,0.0,1,0.23,0.08,0.15,0.24,13,0,1,1,0,1,73,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX01604,U087,16,Female,496,Medium,Saver,2026-04-20,Monday,April,Morning,Savings_Deposit,59.19,Apple_Pay,0,708.05,767.24,1.55,0.12,109.99,111.17,0.0,1,0.0,0.33,0.11,0.23,9,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01605,U143,18,Female,631,Medium,Saver,2026-04-23,Thursday,April,Evening,Cafe_Restaurant,36.41,Apple_Pay,0,637.76,641.16,1.02,0.06,71.5,90.66,0.0,1,0.07,0.14,0.14,0.28,14,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01606,U031,13,Female,672,High,Balanced,2026-05-02,Saturday,May,Night,Transportation,38.3,Apple_Pay,1,625.82,623.43,0.93,0.06,87.98,87.98,0.0,2,0.17,0.0,0.17,0.57,6,0,0,0,1,0,10,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01607,U017,17,Female,456,Low,Saver,2026-03-26,Thursday,March,Evening,Savings_Deposit,77.02,Apple_Pay,0,1276.24,1353.26,2.97,0.17,68.08,100.49,0.0,1,0.0,0.23,0.08,0.63,13,0,0,0,0,0,7,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01608,U134,16,Male,526,High,Saver,2026-06-08,Monday,June,Night,Transportation,19.24,Cash,0,1360.26,1363.98,2.59,0.04,69.56,69.56,0.0,2,0.0,0.0,0.0,0.0,8,0,0,0,1,0,9,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01609,U124,18,Male,594,Low,Saver,2026-06-13,Saturday,June,Afternoon,Education,86.39,Card,1,343.08,342.11,0.58,0.15,83.08,83.08,0.0,1,0.0,0.5,0.17,0.72,6,0,0,0,0,0,6,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01610,U144,12,Female,909,Medium,Balanced,2026-04-13,Monday,April,Evening,Entertainment,52.22,Bank_Transfer,0,839.59,836.3,0.92,0.06,184.51,150.74,-13.13,1,0.0,0.19,0.5,0.21,16,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01611,U034,16,Female,383,High,Saver,2026-01-04,Sunday,January,Afternoon,Family_Budget,72.95,Bank_Transfer,0,806.23,804.23,2.1,0.19,87.09,78.1,0.0,2,0.1,0.2,0.1,0.3,10,0,0,0,0,0,3,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01612,U098,13,Female,572,Low,Saver,2026-05-06,Wednesday,May,Morning,Education,104.34,Bank_Transfer,0,605.18,602.55,1.05,0.18,65.89,65.89,0.0,1,0.2,0.2,0.2,0.18,5,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01613,U049,12,Male,659,Medium,Saver,2026-01-02,Friday,January,Evening,Savings_Deposit,71.34,Apple_Pay,1,1335.83,1407.17,2.14,0.11,84.84,79.12,0.0,3,0.09,0.0,0.27,0.0,11,0,0,0,0,0,5,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01614,U120,17,Female,1478,High,Spender,2026-06-20,Saturday,June,Afternoon,Shopping,147.74,Card,1,0,0,0.0,0.1,159.56,158.53,0.0,1,0.23,0.0,0.31,0.16,13,0,0,0,0,0,5,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01615,U092,17,Female,602,High,Balanced,2026-05-25,Monday,May,Night,Gaming,323.27,Bank_Transfer,0,313.62,268.14,0.45,0.54,123.07,123.07,0.0,2,0.12,0.12,0.25,0.25,8,1,1,1,1,1,100,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX01616,U179,17,Female,617,High,Saver,2026-03-11,Wednesday,March,Afternoon,Savings_Deposit,61.78,Apple_Pay,0,1283.14,1344.92,2.18,0.1,61.91,60.06,0.0,1,0.18,0.09,0.09,0.28,11,0,0,0,0,0,6,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX01617,U179,17,Female,617,High,Saver,2026-01-20,Tuesday,January,Afternoon,Transportation,21.53,Card,0,1344.92,1349.37,2.19,0.03,52.37,60.22,0.0,2,0.17,0.08,0.08,0.27,12,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01618,U113,17,Male,907,Medium,Balanced,2026-01-30,Friday,January,Afternoon,Transportation,44.93,Cash,1,497.73,495.52,0.55,0.05,100.26,96.52,0.0,2,0.0,0.22,0.56,0.5,9,0,0,0,0,0,7,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01619,U149,17,Female,933,Medium,Spender,2026-06-18,Thursday,June,Morning,Shopping,141.33,Apple_Pay,0,0,0,0.0,0.15,124.03,155.79,0.0,1,0.2,0.2,0.2,0.41,10,0,0,0,0,0,1,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX01620,U146,15,Female,1154,Low,Spender,2026-02-09,Monday,February,Afternoon,Education,51.48,Bank_Transfer,0,0,0,0.0,0.04,134.43,122.16,0.0,1,0.18,0.18,0.45,0.33,11,1,0,0,0,0,22,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX01621,U162,18,Male,822,Low,Spender,2026-01-17,Saturday,January,Afternoon,Entertainment,125.62,Cash,1,46.36,17.93,0.02,0.15,148.5,148.5,0.0,3,0.12,0.0,0.38,0.16,8,0,0,0,0,0,0,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX01622,U036,18,Female,919,High,Balanced,2026-03-25,Wednesday,March,Evening,Cafe_Restaurant,39.38,Apple_Pay,0,126.63,125.31,0.14,0.04,152.56,138.88,0.0,1,0.22,0.11,0.11,0.03,9,0,0,0,0,0,3,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
